t_sec,presence,proximity,gaze,sws
1784662372.4,0.00,0.00,0.00,0.0
1784662373.4,0.00,0.00,0.00,0.0
1784662374.4,0.00,0.00,0.00,0.0
1784662375.4,0.00,0.00,0.00,0.0
1784662376.4,0.00,0.00,0.00,0.0
1784662377.4,0.00,0.00,0.00,0.0
1784662378.4,0.00,0.00,0.00,0.0
1784662379.4,0.00,0.00,0.00,0.0
1784662380.4,0.00,0.00,0.00,0.0
1784662381.4,0.00,0.00,0.00,0.0
1784662382.4,0.00,0.00,0.00,0.0
1784662383.4,0.00,0.00,0.00,0.0
1784662384.4,0.00,0.00,0.00,0.0
1784662385.4,0.00,0.00,0.00,0.0
1784662386.4,0.00,0.00,0.00,0.0
1784662387.4,0.00,0.00,0.00,0.0
1784662388.4,0.00,0.00,0.00,0.0
1784662389.4,0.00,0.00,0.00,0.0
1784662390.4,0.00,0.00,0.00,0.0
1784662391.4,0.00,0.00,0.00,0.0
1784662392.4,0.00,0.00,0.00,0.0
1784662393.4,0.00,0.00,0.00,0.0
1784662394.4,0.00,0.00,0.00,0.0
1784662395.4,0.00,0.00,0.00,0.0
1784662396.4,0.00,0.00,0.00,0.0
1784662397.4,0.00,0.00,0.00,0.0
1784662398.4,0.00,0.00,0.00,0.0
1784662399.4,0.00,0.00,0.00,0.0
1784662400.4,0.00,0.00,0.00,0.0
1784662401.4,0.00,0.00,0.00,0.0
1784662402.4,0.00,0.00,0.00,0.0
1784662403.4,0.00,0.00,0.00,0.0
1784662404.4,0.00,0.00,0.00,0.0
1784662405.4,0.00,0.00,0.00,0.0
1784662406.4,0.00,0.00,0.00,0.0
1784662407.4,0.00,0.00,0.00,0.0
1784662408.4,0.00,0.00,0.00,0.0
1784662409.4,0.00,0.00,0.00,0.0
1784662410.4,0.00,0.00,0.00,0.0
1784662411.4,0.00,0.00,0.00,0.0
1784662412.4,0.00,0.00,0.00,0.0
1784662413.4,0.00,0.00,0.00,0.0
1784662414.4,0.00,0.00,0.00,0.0
1784662415.4,0.00,0.00,0.00,0.0
1784662416.4,0.00,0.00,0.00,0.0
1784662417.4,0.00,0.00,0.00,0.0
1784662418.4,0.00,0.00,0.00,0.0
1784662419.4,0.00,0.00,0.00,0.0
1784662420.4,0.00,0.00,0.00,0.0
1784662421.4,0.00,0.00,0.00,0.0
1784662422.4,0.00,0.00,0.00,0.0
1784662423.4,0.00,0.00,0.00,0.0
1784662424.4,0.00,0.00,0.00,0.0
1784662425.4,0.00,0.00,0.00,0.0
1784662426.4,0.00,0.00,0.00,0.0
1784662427.4,0.00,0.00,0.00,0.0
1784662428.4,0.00,0.00,0.00,0.0
1784662429.4,0.00,0.00,0.00,0.0
1784662430.4,0.00,0.00,0.00,0.0
1784662431.4,0.00,0.00,0.00,0.0
1784662432.4,0.00,0.00,0.00,0.0
1784662433.4,0.00,0.00,0.00,0.0
1784662434.4,0.00,0.00,0.00,0.0
1784662435.4,0.00,0.00,0.00,0.0
1784662436.4,0.00,0.00,0.00,0.0
1784662437.4,0.00,0.00,0.00,0.0
1784662438.4,0.00,0.00,0.00,0.0
1784662439.4,0.00,0.00,0.00,0.0
1784662440.4,0.00,0.00,0.00,0.0
1784662441.4,0.00,0.00,0.00,0.0
1784662442.4,0.00,0.00,0.00,0.0
1784662443.4,0.00,0.00,0.00,0.0
1784662444.4,0.00,0.00,0.00,0.0
1784662445.4,0.00,0.00,0.00,0.0
1784662446.4,0.00,0.00,0.00,0.0
1784662447.4,0.00,0.00,0.00,0.0
1784662448.4,0.00,0.00,0.00,0.0
1784662449.4,0.00,0.00,0.00,0.0
1784662450.4,0.00,0.00,0.00,0.0
1784662451.4,0.00,0.00,0.00,0.0
1784662452.4,0.00,0.00,0.00,0.0
1784662453.4,0.00,0.00,0.00,0.0
1784662454.4,0.00,0.00,0.00,0.0
1784662455.4,0.00,0.00,0.00,0.0
1784662456.4,0.00,0.00,0.00,0.0
1784662457.4,0.00,0.00,0.00,0.0
1784662458.4,0.00,0.00,0.00,0.0
1784662459.4,0.00,0.00,0.00,0.0
1784662460.4,0.00,0.00,0.00,0.0
1784662461.4,0.00,0.00,0.00,0.0
1784662462.4,0.00,0.00,0.00,0.0
1784662463.4,0.00,0.00,0.00,0.0
1784662464.4,0.00,0.00,0.00,0.0
1784662465.4,0.00,0.00,0.00,0.0
1784662466.4,0.00,0.00,0.00,0.0
1784662467.4,0.00,0.00,0.00,0.0
1784662468.4,0.00,0.00,0.00,0.0
1784662469.4,0.00,0.00,0.00,0.0
1784662470.4,0.00,0.00,0.00,0.0
1784662471.4,0.00,0.00,0.00,0.0
1784662472.4,0.00,0.00,0.00,0.0
1784662473.4,0.00,0.00,0.00,0.0
1784662474.4,0.00,0.00,0.00,0.0
1784662475.4,0.00,0.00,0.00,0.0
1784662476.4,0.00,0.00,0.00,0.0
1784662477.4,0.00,0.00,0.00,0.0
1784662478.4,0.00,0.00,0.00,0.0
1784662479.4,0.00,0.00,0.00,0.0
1784662480.4,0.00,0.00,0.00,0.0
1784662481.4,0.00,0.00,0.00,0.0
1784662482.4,0.00,0.00,0.00,0.0
1784662483.4,0.00,0.00,0.00,0.0
1784662484.4,0.00,0.00,0.00,0.0
1784662485.4,0.00,0.00,0.00,0.0
1784662486.4,0.00,0.00,0.00,0.0
1784662487.4,0.00,0.00,0.00,0.0
1784662488.4,0.00,0.00,0.00,0.0
1784662489.4,0.00,0.00,0.00,0.0
1784662490.4,0.00,0.00,0.00,0.0
1784662491.4,0.00,0.00,0.00,0.0
1784662492.4,0.00,0.00,0.00,0.0
1784662493.4,0.00,0.00,0.00,0.0
1784662494.4,0.00,0.00,0.00,0.0
1784662495.4,0.00,0.00,0.00,0.0
1784662496.4,0.00,0.00,0.00,0.0
1784662497.4,0.00,0.00,0.00,0.0
1784662498.4,0.00,0.00,0.00,0.0
1784662499.4,0.00,0.00,0.00,0.0
1784662500.4,0.00,0.00,0.00,0.0
1784662501.4,0.00,0.00,0.00,0.0
1784662502.4,0.00,0.00,0.00,0.0
1784662503.4,0.00,0.00,0.00,0.0
1784662504.4,0.00,0.00,0.00,0.0
1784662505.4,0.00,0.00,0.00,0.0
1784662506.4,0.00,0.00,0.00,0.0
1784662507.4,0.00,0.00,0.00,0.0
1784662508.4,0.00,0.00,0.00,0.0
1784662509.4,0.00,0.00,0.00,0.0
1784662510.4,0.00,0.00,0.00,0.0
1784662511.4,0.00,0.00,0.00,0.0
1784662512.4,0.00,0.00,0.00,0.0
1784662513.4,0.00,0.00,0.00,0.0
1784662514.4,0.00,0.00,0.00,0.0
1784662515.4,0.00,0.00,0.00,0.0
1784662516.4,0.00,0.00,0.00,0.0
1784662517.4,0.00,0.00,0.00,0.0
1784662518.4,0.00,0.00,0.00,0.0
1784662519.4,0.00,0.00,0.00,0.0
1784662520.4,0.00,0.00,0.00,0.0
1784662521.4,0.00,0.00,0.00,0.0
1784662522.4,0.00,0.00,0.00,0.0
1784662523.4,0.00,0.00,0.00,0.0
1784662524.4,0.00,0.00,0.00,0.0
1784662525.4,0.00,0.00,0.00,0.0
1784662526.4,0.00,0.00,0.00,0.0
1784662527.4,0.00,0.00,0.00,0.0
1784662528.4,0.00,0.00,0.00,0.0
1784662529.4,0.00,0.00,0.00,0.0
1784662530.4,0.00,0.00,0.00,0.0
1784662531.4,0.00,0.00,0.00,0.0
1784662532.4,0.00,0.00,0.00,0.0
1784662533.4,0.00,0.00,0.00,0.0
1784662534.4,0.00,0.00,0.00,0.0
1784662535.4,0.00,0.00,0.00,0.0
1784662536.4,0.00,0.00,0.00,0.0
1784662537.4,0.00,0.00,0.00,0.0
1784662538.4,0.00,0.00,0.00,0.0
1784662539.4,0.00,0.00,0.00,0.0
1784662540.4,0.00,0.00,0.00,0.0
1784662541.4,0.00,0.00,0.00,0.0
1784662542.4,0.00,0.00,0.00,0.0
1784662543.4,0.00,0.00,0.00,0.0
1784662544.4,0.00,0.00,0.00,0.0
1784662545.4,0.00,0.00,0.00,0.0
1784662546.4,0.00,0.00,0.00,0.0
1784662547.4,0.00,0.00,0.00,0.0
1784662548.4,0.00,0.00,0.00,0.0
1784662549.4,0.00,0.00,0.00,0.0
1784662550.4,0.00,0.00,0.00,0.0
1784662551.4,0.00,0.00,0.00,0.0
1784662552.4,0.00,0.00,0.00,0.0
1784662553.4,0.00,0.00,0.00,0.0
1784662554.4,0.00,0.00,0.00,0.0
1784662555.4,0.00,0.00,0.00,0.0
1784662556.4,0.00,0.00,0.00,0.0
1784662557.4,0.00,0.00,0.00,0.0
1784662558.4,0.00,0.00,0.00,0.0
1784662559.4,0.00,0.00,0.00,0.0
1784662560.4,0.00,0.00,0.00,0.0
1784662561.4,0.00,0.00,0.00,0.0
1784662562.4,0.00,0.00,0.00,0.0
1784662563.4,0.00,0.00,0.00,0.0
1784662564.4,0.00,0.00,0.00,0.0
1784662565.4,0.00,0.00,0.00,0.0
1784662566.4,0.00,0.00,0.00,0.0
1784662567.4,0.00,0.00,0.00,0.0
1784662568.4,0.00,0.00,0.00,0.0
1784662569.4,0.00,0.00,0.00,0.0
1784662570.4,0.00,0.00,0.00,0.0
1784662571.4,0.00,0.00,0.00,0.0
1784662572.4,0.00,0.00,0.00,0.0
1784662573.4,0.00,0.00,0.00,0.0
1784662574.4,0.00,0.00,0.00,0.0
1784662575.4,0.00,0.00,0.00,0.0
1784662576.4,0.00,0.00,0.00,0.0
1784662577.4,0.00,0.00,0.00,0.0
1784662578.4,0.00,0.00,0.00,0.0
1784662579.4,0.00,0.00,0.00,0.0
1784662580.4,0.00,0.00,0.00,0.0
1784662581.4,0.00,0.00,0.00,0.0
1784662582.4,0.00,0.00,0.00,0.0
1784662583.4,0.00,0.00,0.00,0.0
1784662584.4,0.00,0.00,0.00,0.0
1784662585.4,0.00,0.00,0.00,0.0
1784662586.4,0.00,0.00,0.00,0.0
1784662587.4,0.00,0.00,0.00,0.0
1784662588.4,0.00,0.00,0.00,0.0
1784662589.4,0.00,0.00,0.00,0.0
1784662590.4,0.00,0.00,0.00,0.0
1784662591.4,0.00,0.00,0.00,0.0
1784662592.4,0.00,0.00,0.00,0.0
1784662593.4,0.00,0.00,0.00,0.0
1784662594.4,0.00,0.00,0.00,0.0
1784662595.4,0.00,0.00,0.00,0.0
1784662596.4,0.00,0.00,0.00,0.0
1784662597.4,0.00,0.00,0.00,0.0
1784662598.4,0.00,0.00,0.00,0.0
1784662599.4,0.00,0.00,0.00,0.0
1784662600.4,0.00,0.00,0.00,0.0
1784662601.4,0.00,0.00,0.00,0.0
1784662602.4,0.00,0.00,0.00,0.0
1784662603.4,0.00,0.00,0.00,0.0
1784662604.4,0.00,0.00,0.00,0.0
1784662605.4,0.00,0.00,0.00,0.0
1784662606.4,0.00,0.00,0.00,0.0
1784662607.4,0.00,0.00,0.00,0.0
1784662608.4,0.00,0.00,0.00,0.0
1784662609.4,0.00,0.00,0.00,0.0
1784662610.4,0.00,0.00,0.00,0.0
1784662611.4,0.00,0.00,0.00,0.0
1784662612.4,0.00,0.00,0.00,0.0
1784662613.4,0.00,0.00,0.00,0.0
1784662614.4,0.00,0.00,0.00,0.0
1784662615.4,0.00,0.00,0.00,0.0
1784662616.4,0.00,0.00,0.00,0.0
1784662617.4,0.00,0.00,0.00,0.0
1784662618.4,0.00,0.00,0.00,0.0
1784662619.4,0.00,0.00,0.00,0.0
1784662620.4,0.00,0.00,0.00,0.0
1784662621.4,0.00,0.00,0.00,0.0
1784662622.4,0.00,0.00,0.00,0.0
1784662623.4,0.00,0.00,0.00,0.0
1784662624.4,0.00,0.00,0.00,0.0
1784662625.4,0.00,0.00,0.00,0.0
1784662626.4,0.00,0.00,0.00,0.0
1784662627.4,0.00,0.00,0.00,0.0
1784662628.4,0.00,0.00,0.00,0.0
1784662629.4,0.00,0.00,0.00,0.0
1784662630.4,0.00,0.00,0.00,0.0
1784662631.4,0.00,0.00,0.00,0.0
1784662632.4,0.00,0.00,0.00,0.0
1784662633.4,0.00,0.00,0.00,0.0
1784662634.4,0.00,0.00,0.00,0.0
1784662635.4,0.00,0.00,0.00,0.0
1784662636.4,0.00,0.00,0.00,0.0
1784662637.4,0.00,0.00,0.00,0.0
1784662638.4,0.00,0.00,0.00,0.0
1784662639.4,0.00,0.00,0.00,0.0
1784662640.4,0.00,0.00,0.00,0.0
1784662641.4,0.00,0.00,0.00,0.0
1784662642.4,0.00,0.00,0.00,0.0
1784662643.4,0.00,0.00,0.00,0.0
1784662644.4,0.00,0.00,0.00,0.0
1784662645.4,0.00,0.00,0.00,0.0
1784662646.4,0.00,0.00,0.00,0.0
1784662647.4,0.00,0.00,0.00,0.0
1784662648.4,0.00,0.00,0.00,0.0
1784662649.4,0.00,0.00,0.00,0.0
1784662650.4,0.00,0.00,0.00,0.0
1784662651.4,0.00,0.00,0.00,0.0
1784662652.4,0.00,0.00,0.00,0.0
1784662653.4,0.00,0.00,0.00,0.0
1784662654.4,0.00,0.00,0.00,0.0
1784662655.4,0.00,0.00,0.00,0.0
1784662656.4,0.00,0.00,0.00,0.0
1784662657.4,0.00,0.00,0.00,0.0
1784662658.4,0.00,0.00,0.00,0.0
1784662659.4,0.00,0.00,0.00,0.0
1784662660.4,0.00,0.00,0.00,0.0
1784662661.4,0.00,0.00,0.00,0.0
1784662662.4,0.00,0.00,0.00,0.0
1784662663.4,0.00,0.00,0.00,0.0
1784662664.4,0.00,0.00,0.00,0.0
1784662665.4,0.00,0.00,0.00,0.0
1784662666.4,0.00,0.00,0.00,0.0
1784662667.4,0.00,0.00,0.00,0.0
1784662668.4,0.00,0.00,0.00,0.0
1784662669.4,0.00,0.00,0.00,0.0
1784662670.4,0.00,0.00,0.00,0.0
1784662671.4,0.00,0.00,0.00,0.0
1784662672.4,0.00,0.00,0.00,0.0
1784662673.4,0.00,0.00,0.00,0.0
1784662674.4,0.00,0.00,0.00,0.0
1784662675.4,0.00,0.00,0.00,0.0
1784662676.4,0.00,0.00,0.00,0.0
1784662677.4,0.00,0.00,0.00,0.0
1784662678.4,0.00,0.00,0.00,0.0
1784662679.4,0.00,0.00,0.00,0.0
1784662680.4,0.00,0.00,0.00,0.0
1784662681.4,0.00,0.00,0.00,0.0
1784662682.4,0.00,0.00,0.00,0.0
1784662683.4,0.00,0.00,0.00,0.0
1784662684.4,0.00,0.00,0.00,0.0
1784662685.4,0.00,0.00,0.00,0.0
1784662686.4,0.00,0.00,0.00,0.0
1784662687.4,0.00,0.00,0.00,0.0
1784662688.4,0.00,0.00,0.00,0.0
1784662689.4,0.00,0.00,0.00,0.0
1784662690.4,0.00,0.00,0.00,0.0
1784662691.4,0.00,0.00,0.00,0.0
1784662692.4,0.00,0.00,0.00,0.0
1784662693.4,0.00,0.00,0.00,0.0
1784662694.4,0.00,0.00,0.00,0.0
1784662695.4,0.00,0.00,0.00,0.0
1784662696.4,0.00,0.00,0.00,0.0
1784662697.4,0.00,0.00,0.00,0.0
1784662698.4,0.00,0.00,0.00,0.0
1784662699.4,0.00,0.00,0.00,0.0
1784662700.4,0.00,0.00,0.00,0.0
1784662701.4,0.00,0.00,0.00,0.0
1784662702.4,0.00,0.00,0.00,0.0
1784662703.4,0.00,0.00,0.00,0.0
1784662704.4,0.00,0.00,0.00,0.0
1784662705.4,0.00,0.00,0.00,0.0
1784662706.4,0.00,0.00,0.00,0.0
1784662707.4,0.00,0.00,0.00,0.0
1784662708.4,0.00,0.00,0.00,0.0
1784662709.4,0.00,0.00,0.00,0.0
1784662710.4,0.00,0.00,0.00,0.0
1784662711.4,0.00,0.00,0.00,0.0
1784662712.4,0.00,0.00,0.00,0.0
1784662713.4,0.00,0.00,0.00,0.0
1784662714.4,0.00,0.00,0.00,0.0
1784662715.4,0.00,0.00,0.00,0.0
1784662716.4,0.00,0.00,0.00,0.0
1784662717.4,0.00,0.00,0.00,0.0
1784662718.4,0.00,0.00,0.00,0.0
1784662719.4,0.00,0.00,0.00,0.0
1784662720.4,0.00,0.00,0.00,0.0
1784662721.4,0.00,0.00,0.00,0.0
1784662722.4,0.00,0.00,0.00,0.0
1784662723.4,0.00,0.00,0.00,0.0
1784662724.4,0.00,0.00,0.00,0.0
1784662725.4,0.00,0.00,0.00,0.0
1784662726.4,0.00,0.00,0.00,0.0
1784662727.4,0.00,0.00,0.00,0.0
1784662728.4,0.00,0.00,0.00,0.0
1784662729.4,0.00,0.00,0.00,0.0
1784662730.4,0.00,0.00,0.00,0.0
1784662731.4,0.00,0.00,0.00,0.0
1784662732.4,0.00,0.00,0.00,0.0
1784662733.4,0.00,0.00,0.00,0.0
1784662734.4,0.00,0.00,0.00,0.0
1784662735.4,0.00,0.00,0.00,0.0
1784662736.4,0.00,0.00,0.00,0.0
1784662737.4,0.00,0.00,0.00,0.0
1784662738.4,0.00,0.00,0.00,0.0
1784662739.4,0.00,0.00,0.00,0.0
1784662740.4,0.00,0.00,0.00,0.0
1784662741.4,0.00,0.00,0.00,0.0
1784662742.4,0.00,0.00,0.00,0.0
1784662743.4,0.00,0.00,0.00,0.0
1784662744.4,0.00,0.00,0.00,0.0
1784662745.4,0.00,0.00,0.00,0.0
1784662746.4,0.00,0.00,0.00,0.0
1784662747.4,0.00,0.00,0.00,0.0
1784662748.4,0.00,0.00,0.00,0.0
1784662749.4,0.00,0.00,0.00,0.0
1784662750.4,0.00,0.00,0.00,0.0
1784662751.4,0.00,0.00,0.00,0.0
1784662752.4,0.00,0.00,0.00,0.0
1784662753.4,0.00,0.00,0.00,0.0
1784662754.4,0.00,0.00,0.00,0.0
1784662755.4,0.00,0.00,0.00,0.0
1784662756.4,0.00,0.00,0.00,0.0
1784662757.4,0.00,0.00,0.00,0.0
1784662758.4,0.00,0.00,0.00,0.0
1784662759.4,0.00,0.00,0.00,0.0
1784662760.4,0.00,0.00,0.00,0.0
1784662761.4,0.00,0.00,0.00,0.0
1784662762.4,0.00,0.00,0.00,0.0
1784662763.4,0.00,0.00,0.00,0.0
1784662764.4,0.00,0.00,0.00,0.0
1784662765.4,0.00,0.00,0.00,0.0
1784662766.4,0.00,0.00,0.00,0.0
1784662767.4,0.00,0.00,0.00,0.0
1784662768.4,0.00,0.00,0.00,0.0
1784662769.4,0.00,0.00,0.00,0.0
1784662770.4,0.00,0.00,0.00,0.0
1784662771.4,0.00,0.00,0.00,0.0
1784662772.4,0.00,0.00,0.00,0.0
1784662773.4,0.00,0.00,0.00,0.0
1784662774.4,0.00,0.00,0.00,0.0
1784662775.4,0.00,0.00,0.00,0.0
1784662776.4,0.00,0.00,0.00,0.0
1784662777.4,0.00,0.00,0.00,0.0
1784662778.4,0.00,0.00,0.00,0.0
1784662779.4,0.00,0.00,0.00,0.0
1784662780.4,0.00,0.00,0.00,0.0
1784662781.4,0.00,0.00,0.00,0.0
1784662782.4,0.00,0.00,0.00,0.0
1784662783.4,0.00,0.00,0.00,0.0
1784662784.4,0.00,0.00,0.00,0.0
1784662785.4,0.00,0.00,0.00,0.0
1784662786.4,0.00,0.00,0.00,0.0
1784662787.4,0.00,0.00,0.00,0.0
1784662788.4,0.00,0.00,0.00,0.0
1784662789.4,0.25,0.00,0.00,10.0
1784662790.4,0.91,0.00,0.00,36.5
1784662791.4,0.95,0.00,0.00,38.1
1784662792.4,0.97,0.00,0.00,38.7
1784662793.4,0.98,0.00,0.00,39.0
1784662794.4,0.98,0.00,0.00,39.2
1784662795.4,0.98,0.00,0.00,39.3
1784662796.4,0.99,0.00,0.00,39.4
1784662797.4,0.99,0.00,0.00,39.5
1784662798.4,0.99,0.00,0.00,39.6
1784662799.4,0.99,0.00,0.00,39.6
1784662800.4,0.99,0.00,0.00,39.6
1784662801.4,0.99,0.00,0.00,39.7
1784662802.4,0.99,0.00,0.00,39.7
1784662803.4,0.99,0.00,0.00,39.7
1784662804.4,0.99,0.00,0.00,39.7
1784662805.4,0.99,0.00,0.00,39.8
1784662806.4,0.99,0.00,0.00,39.8
1784662807.4,0.99,0.00,0.00,39.8
1784662808.4,0.99,0.00,0.00,39.8
1784662809.4,1.00,0.00,0.00,39.8
1784662810.4,1.00,0.00,0.00,39.8
1784662811.4,1.00,0.00,0.00,39.8
1784662812.4,1.00,0.00,0.00,39.8
1784662813.4,1.00,0.00,0.00,39.8
1784662814.4,1.00,0.00,0.00,39.8
1784662815.4,1.00,0.00,0.00,39.8
1784662816.4,1.00,0.00,0.00,39.9
1784662817.4,1.00,0.00,0.00,39.9
1784662818.4,1.00,0.00,0.00,39.9
1784662819.4,1.00,0.00,0.00,40.0
1784662820.4,1.00,0.00,0.00,40.0
1784662821.4,1.00,0.00,0.00,40.0
1784662822.4,1.00,0.00,0.00,40.0
1784662823.4,1.00,0.00,0.00,40.0
1784662824.4,1.00,0.00,0.00,40.0
1784662825.4,1.00,0.00,0.00,40.0
1784662826.4,1.00,0.00,0.00,40.0
1784662827.4,1.00,0.00,0.00,40.0
1784662828.4,0.98,0.00,0.00,39.4
1784662829.4,0.95,0.00,0.00,38.0
1784662830.4,0.92,0.00,0.00,36.7
1784662831.4,0.88,0.00,0.00,35.4
1784662832.4,0.85,0.00,0.00,34.0
1784662833.4,0.82,0.00,0.00,32.7
1784662834.4,0.78,0.00,0.00,31.3
1784662835.4,0.75,0.00,0.00,30.0
1784662836.4,0.72,0.00,0.00,28.6
1784662837.4,0.69,0.00,0.00,27.7
1784662838.4,0.69,0.00,0.00,27.7
1784662839.4,0.69,0.00,0.00,27.7
1784662840.4,0.69,0.00,0.00,27.7
1784662841.4,0.69,0.00,0.00,27.7
1784662842.4,0.69,0.00,0.00,27.7
1784662843.4,0.69,0.00,0.00,27.7
1784662844.4,0.69,0.00,0.00,27.7
1784662845.4,0.69,0.00,0.00,27.7
1784662846.4,0.69,0.00,0.00,27.7
1784662847.4,0.69,0.00,0.00,27.7
1784662848.4,0.69,0.00,0.00,27.7
1784662849.4,0.69,0.00,0.00,27.7
1784662850.4,0.69,0.00,0.00,27.7
1784662851.4,0.69,0.00,0.00,27.7
1784662852.4,0.69,0.00,0.00,27.7
1784662853.4,0.69,0.00,0.00,27.7
1784662854.4,0.69,0.00,0.00,27.7
1784662855.4,0.69,0.00,0.00,27.7
1784662856.4,0.69,0.00,0.00,27.7
1784662857.4,0.69,0.00,0.00,27.7
1784662858.4,0.71,0.00,0.00,28.3
1784662859.4,0.74,0.00,0.00,29.7
1784662860.4,0.77,0.00,0.00,31.0
1784662861.4,0.81,0.00,0.00,32.3
1784662862.4,0.83,0.00,0.00,33.2
1784662863.4,0.86,0.00,0.00,34.5
1784662864.4,0.90,0.00,0.00,35.9
1784662865.4,0.93,0.00,0.00,37.2
1784662866.4,0.96,0.00,0.00,38.6
1784662867.4,0.99,0.00,0.00,39.5
1784662868.4,0.99,0.00,0.00,39.5
1784662869.4,0.99,0.00,0.00,39.5
1784662870.4,0.99,0.00,0.00,39.4
1784662871.4,0.98,0.00,0.00,39.2
1784662872.4,0.95,0.00,0.00,37.9
1784662873.4,0.92,0.00,0.00,36.6
1784662874.4,0.89,0.00,0.00,35.4
1784662875.4,0.85,0.00,0.00,34.2
1784662876.4,0.82,0.00,0.00,32.9
1784662877.4,0.79,0.00,0.00,31.6
1784662878.4,0.76,0.00,0.00,30.2
1784662879.4,0.72,0.00,0.00,28.9
1784662880.4,0.69,0.00,0.00,27.6
1784662881.4,0.66,0.00,0.00,26.3
1784662882.4,0.62,0.00,0.00,24.9
1784662883.4,0.59,0.00,0.00,23.6
1784662884.4,0.56,0.00,0.00,22.3
1784662885.4,0.52,0.00,0.00,21.0
1784662886.4,0.49,0.00,0.00,19.6
1784662887.4,0.46,0.00,0.00,18.3
1784662888.4,0.42,0.00,0.00,16.9
1784662889.4,0.39,0.00,0.00,15.6
1784662890.4,0.36,0.00,0.00,14.3
1784662891.4,0.32,0.00,0.00,12.9
1784662892.4,0.30,0.00,0.00,12.1
1784662893.4,0.27,0.00,0.00,10.8
1784662894.4,0.24,0.00,0.00,9.4
1784662895.4,0.20,0.00,0.00,8.1
1784662896.4,0.19,0.00,0.00,7.7
1784662897.4,0.19,0.00,0.00,7.7
1784662898.4,0.19,0.00,0.00,7.7
1784662899.4,0.19,0.00,0.00,7.7
1784662900.4,0.19,0.00,0.00,7.7
1784662901.4,0.20,0.00,0.00,7.9
1784662902.4,0.23,0.00,0.00,9.2
1784662903.4,0.26,0.00,0.00,10.6
1784662904.4,0.29,0.00,0.00,11.7
1784662905.4,0.32,0.00,0.00,12.9
1784662906.4,0.36,0.00,0.00,14.3
1784662907.4,0.39,0.00,0.00,15.6
1784662908.4,0.42,0.00,0.00,16.9
1784662909.4,0.43,0.00,0.00,17.0
1784662910.4,0.43,0.00,0.00,17.0
1784662911.4,0.42,0.00,0.00,17.0
1784662912.4,0.43,0.00,0.00,17.0
1784662913.4,0.43,0.00,0.00,17.0
1784662914.4,0.43,0.00,0.00,17.0
1784662915.4,0.42,0.00,0.00,17.0
1784662916.4,0.43,0.00,0.00,17.0
1784662917.4,0.43,0.00,0.00,17.0
1784662918.4,0.43,0.00,0.00,17.0
1784662919.4,0.43,0.00,0.00,17.0
1784662920.4,0.43,0.00,0.00,17.0
1784662921.4,0.42,0.00,0.00,17.0
1784662922.4,0.45,0.00,0.00,17.9
1784662923.4,0.45,0.00,0.00,17.9
1784662924.4,0.45,0.00,0.00,17.9
1784662925.4,0.45,0.00,0.00,18.0
1784662926.4,0.42,0.00,0.00,17.0
1784662927.4,0.39,0.00,0.00,15.6
1784662928.4,0.36,0.00,0.00,14.3
1784662929.4,0.33,0.00,0.00,13.0
