t_sec,presence,proximity,gaze,sws
1784759098.2,0.00,0.00,0.00,0.0
1784759099.2,0.00,0.00,0.00,0.0
1784759100.2,0.00,0.00,0.00,0.0
1784759101.2,0.00,0.00,0.00,0.0
1784759102.2,0.00,0.00,0.00,0.0
1784759103.2,0.00,0.00,0.00,0.0
1784759104.2,0.00,0.00,0.00,0.0
1784759105.2,0.00,0.00,0.00,0.0
1784759106.2,0.00,0.00,0.00,0.0
1784759107.2,0.00,0.00,0.00,0.0
1784759108.2,0.00,0.00,0.00,0.0
1784759109.2,0.00,0.00,0.00,0.0
1784759110.2,0.00,0.00,0.00,0.0
1784759111.2,0.00,0.00,0.00,0.0
1784759112.2,0.00,0.00,0.00,0.0
1784759113.2,0.00,0.00,0.00,0.0
1784759114.2,0.00,0.00,0.00,0.0
1784759115.2,0.00,0.00,0.00,0.0
1784759116.2,0.00,0.00,0.00,0.0
1784759117.2,0.00,0.00,0.00,0.0
1784759118.2,0.00,0.00,0.00,0.0
1784759119.2,0.00,0.00,0.00,0.0
1784759120.2,0.00,0.00,0.00,0.0
1784759121.2,0.00,0.00,0.00,0.0
1784759122.2,0.00,0.00,0.00,0.0
1784759123.2,0.00,0.00,0.00,0.0
1784759124.2,0.00,0.00,0.00,0.0
1784759125.2,0.00,0.00,0.00,0.0
1784759126.2,0.00,0.00,0.00,0.0
1784759127.2,0.00,0.00,0.00,0.0
1784759128.2,0.00,0.00,0.00,0.0
1784759129.2,0.00,0.00,0.00,0.0
1784759130.2,0.00,0.00,0.00,0.0
1784759131.2,0.00,0.00,0.00,0.0
1784759132.2,0.00,0.00,0.00,0.0
1784759133.2,0.00,0.00,0.00,0.0
1784759134.2,0.00,0.00,0.00,0.0
1784759135.2,0.00,0.00,0.00,0.0
1784759136.2,0.00,0.00,0.00,0.0
1784759137.2,0.00,0.00,0.00,0.0
1784759138.2,0.00,0.00,0.00,0.0
1784759139.2,0.00,0.00,0.00,0.0
1784759140.2,0.00,0.00,0.00,0.0
1784759141.2,0.00,0.00,0.00,0.0
1784759142.2,0.00,0.00,0.00,0.0
1784759143.2,0.00,0.00,0.00,0.0
1784759144.2,0.00,0.00,0.00,0.0
1784759145.2,0.00,0.00,0.00,0.0
1784759146.2,0.00,0.00,0.00,0.0
1784759147.2,0.00,0.00,0.00,0.0
1784759148.2,0.00,0.00,0.00,0.0
1784759149.2,0.00,0.00,0.00,0.0
1784759150.2,0.00,0.00,0.00,0.0
1784759151.2,0.00,0.00,0.00,0.0
1784759152.2,0.00,0.00,0.00,0.0
1784759153.2,0.00,0.00,0.00,0.0
1784759154.2,0.00,0.00,0.00,0.0
1784759155.2,0.00,0.00,0.00,0.0
1784759156.2,0.00,0.00,0.00,0.0
1784759157.2,0.00,0.00,0.00,0.0
1784759158.2,0.00,0.00,0.00,0.0
1784759159.2,0.00,0.00,0.00,0.0
1784759160.2,0.00,0.00,0.00,0.0
1784759161.2,0.00,0.00,0.00,0.0
1784759162.2,0.00,0.00,0.00,0.0
1784759163.2,0.00,0.00,0.00,0.0
1784759164.2,0.00,0.00,0.00,0.0
1784759165.2,0.00,0.00,0.00,0.0
1784759166.2,0.00,0.00,0.00,0.0
1784759167.2,0.00,0.00,0.00,0.0
1784759168.2,0.00,0.00,0.00,0.0
1784759169.2,0.00,0.00,0.00,0.0
1784759170.2,0.00,0.00,0.00,0.0
1784759171.2,0.00,0.00,0.00,0.0
1784759172.2,0.00,0.00,0.00,0.0
1784759173.2,0.00,0.00,0.00,0.0
1784759174.2,0.00,0.00,0.00,0.0
1784759175.2,0.00,0.00,0.00,0.0
1784759176.2,0.00,0.00,0.00,0.0
1784759177.2,0.00,0.00,0.00,0.0
1784759178.2,0.00,0.00,0.00,0.0
1784759179.2,0.00,0.00,0.00,0.0
1784759180.2,0.00,0.00,0.00,0.0
1784759181.2,0.00,0.00,0.00,0.0
1784759182.2,0.00,0.00,0.00,0.0
1784759183.2,0.00,0.00,0.00,0.0
1784759184.2,0.00,0.00,0.00,0.0
1784759185.2,0.00,0.00,0.00,0.0
1784759186.2,0.00,0.00,0.00,0.0
1784759187.2,0.00,0.00,0.00,0.0
1784759188.2,0.00,0.00,0.00,0.0
1784759189.2,0.00,0.00,0.00,0.0
1784759190.2,0.00,0.00,0.00,0.0
1784759191.2,0.00,0.00,0.00,0.0
1784759192.2,0.00,0.00,0.00,0.0
1784759193.2,0.00,0.00,0.00,0.0
1784759194.2,0.00,0.00,0.00,0.0
1784759195.2,0.00,0.00,0.00,0.0
1784759196.2,0.00,0.00,0.00,0.0
1784759197.2,0.00,0.00,0.00,0.0
1784759198.2,0.00,0.00,0.00,0.0
1784759199.2,0.00,0.00,0.00,0.0
1784759200.2,0.00,0.00,0.00,0.0
1784759201.2,0.00,0.00,0.00,0.0
1784759202.2,0.00,0.00,0.00,0.0
1784759203.2,0.00,0.00,0.00,0.0
1784759204.2,0.00,0.00,0.00,0.0
1784759205.2,0.00,0.00,0.00,0.0
1784759206.2,0.00,0.00,0.00,0.0
1784759207.2,0.00,0.00,0.00,0.0
1784759208.2,0.00,0.00,0.00,0.0
1784759209.2,0.00,0.00,0.00,0.0
1784759210.2,0.00,0.00,0.00,0.0
1784759211.2,0.00,0.00,0.00,0.0
1784759212.2,0.02,0.00,0.00,0.7
1784759213.2,0.05,0.00,0.00,2.1
1784759214.2,0.09,0.00,0.00,3.4
1784759215.2,0.09,0.00,0.00,3.5
1784759216.2,0.09,0.00,0.00,3.5
1784759217.2,0.09,0.00,0.00,3.5
1784759218.2,0.09,0.00,0.00,3.5
1784759219.2,0.09,0.00,0.00,3.5
1784759220.2,0.09,0.00,0.00,3.5
1784759221.2,0.09,0.00,0.00,3.5
1784759222.2,0.09,0.00,0.00,3.5
1784759223.2,0.09,0.00,0.00,3.5
1784759224.2,0.09,0.00,0.00,3.5
1784759225.2,0.09,0.00,0.00,3.5
1784759226.2,0.09,0.00,0.00,3.5
1784759227.2,0.09,0.00,0.00,3.5
1784759228.2,0.09,0.00,0.00,3.5
1784759229.2,0.09,0.00,0.00,3.5
1784759230.2,0.09,0.00,0.00,3.5
1784759231.2,0.09,0.00,0.00,3.5
1784759232.2,0.09,0.00,0.00,3.5
1784759233.2,0.09,0.00,0.00,3.5
1784759234.2,0.09,0.00,0.00,3.5
1784759235.2,0.09,0.00,0.00,3.5
1784759236.2,0.09,0.00,0.00,3.5
1784759237.2,0.09,0.00,0.00,3.5
1784759238.2,0.09,0.00,0.00,3.6
1784759239.2,0.09,0.00,0.00,3.6
1784759240.2,0.09,0.00,0.00,3.6
1784759241.2,0.09,0.00,0.00,3.6
1784759242.2,0.07,0.00,0.00,2.9
1784759243.2,0.04,0.00,0.00,1.5
1784759244.2,0.00,0.00,0.00,0.2
1784759245.2,0.00,0.00,0.00,0.1
1784759246.2,0.00,0.00,0.00,0.1
1784759247.2,0.00,0.00,0.00,0.1
1784759248.2,0.00,0.00,0.00,0.1
1784759249.2,0.00,0.00,0.00,0.1
1784759250.2,0.00,0.00,0.00,0.1
1784759251.2,0.00,0.00,0.00,0.1
1784759252.2,0.00,0.00,0.00,0.1
1784759253.2,0.00,0.00,0.00,0.1
1784759254.2,0.00,0.00,0.00,0.1
1784759255.2,0.00,0.00,0.00,0.1
1784759256.2,0.00,0.00,0.00,0.1
1784759257.2,0.00,0.00,0.00,0.1
1784759258.2,0.00,0.00,0.00,0.1
1784759259.2,0.00,0.00,0.00,0.1
1784759260.2,0.00,0.00,0.00,0.1
1784759261.2,0.00,0.00,0.00,0.1
1784759262.2,0.00,0.00,0.00,0.1
1784759263.2,0.00,0.00,0.00,0.1
1784759264.2,0.00,0.00,0.00,0.1
1784759265.2,0.00,0.00,0.00,0.1
1784759266.2,0.00,0.00,0.00,0.1
1784759267.2,0.00,0.00,0.00,0.1
1784759268.2,0.00,0.00,0.00,0.0
1784759269.2,0.00,0.00,0.00,0.0
1784759270.2,0.00,0.00,0.00,0.0
1784759271.2,0.00,0.00,0.00,0.0
1784759272.2,0.00,0.00,0.00,0.0
1784759273.2,0.00,0.00,0.00,0.0
1784759274.2,0.00,0.00,0.00,0.0
1784759275.2,0.00,0.00,0.00,0.0
1784759276.2,0.00,0.00,0.00,0.0
1784759277.2,0.00,0.00,0.00,0.0
1784759278.2,0.00,0.00,0.00,0.0
1784759279.2,0.00,0.00,0.00,0.0
1784759280.2,0.00,0.00,0.00,0.0
1784759281.2,0.00,0.00,0.00,0.0
1784759282.2,0.00,0.00,0.00,0.0
1784759283.2,0.00,0.00,0.00,0.0
1784759284.2,0.00,0.00,0.00,0.0
1784759285.2,0.00,0.00,0.00,0.0
1784759286.2,0.00,0.00,0.00,0.0
1784759287.2,0.00,0.00,0.00,0.0
1784759288.2,0.00,0.00,0.00,0.0
1784759289.2,0.00,0.00,0.00,0.0
1784759290.2,0.00,0.00,0.00,0.0
1784759291.2,0.00,0.00,0.00,0.0
1784759292.2,0.00,0.00,0.00,0.0
1784759293.2,0.00,0.00,0.00,0.0
1784759294.2,0.00,0.00,0.00,0.0
1784759295.2,0.00,0.00,0.00,0.0
1784759296.2,0.00,0.00,0.00,0.0
1784759297.2,0.00,0.00,0.00,0.0
1784759298.2,0.00,0.00,0.00,0.0
1784759299.2,0.00,0.00,0.00,0.0
1784759300.2,0.00,0.00,0.00,0.0
1784759301.2,0.00,0.00,0.00,0.0
1784759302.2,0.00,0.00,0.00,0.0
1784759303.2,0.00,0.00,0.00,0.0
1784759304.2,0.00,0.00,0.00,0.0
1784759305.2,0.00,0.00,0.00,0.0
1784759306.2,0.00,0.00,0.00,0.0
1784759307.2,0.00,0.00,0.00,0.0
1784759308.2,0.00,0.00,0.00,0.0
1784759309.2,0.00,0.00,0.00,0.0
1784759310.2,0.00,0.00,0.00,0.0
1784759311.2,0.00,0.00,0.00,0.0
1784759312.2,0.00,0.00,0.00,0.0
1784759313.2,0.00,0.00,0.00,0.0
1784759314.2,0.00,0.00,0.00,0.0
1784759315.2,0.00,0.00,0.00,0.0
1784759316.2,0.00,0.00,0.00,0.0
1784759317.2,0.00,0.00,0.00,0.0
1784759318.2,0.00,0.00,0.00,0.0
1784759319.2,0.00,0.00,0.00,0.0
1784759320.2,0.00,0.00,0.00,0.0
1784759321.2,0.00,0.00,0.00,0.0
1784759322.2,0.00,0.00,0.00,0.0
1784759323.2,0.00,0.00,0.00,0.0
1784759324.2,0.00,0.00,0.00,0.0
1784759325.2,0.00,0.00,0.00,0.0
1784759326.2,0.00,0.00,0.00,0.0
1784759327.2,0.00,0.00,0.00,0.0
1784759328.2,0.00,0.00,0.00,0.0
1784759329.2,0.00,0.00,0.00,0.0
1784759330.2,0.00,0.00,0.00,0.0
1784759331.2,0.00,0.00,0.00,0.0
1784759332.2,0.00,0.00,0.00,0.0
1784759333.2,0.00,0.00,0.00,0.0
1784759334.2,0.00,0.00,0.00,0.0
1784759335.2,0.00,0.00,0.00,0.0
1784759336.2,0.00,0.00,0.00,0.0
1784759337.2,0.00,0.00,0.00,0.0
1784759338.2,0.00,0.00,0.00,0.0
1784759339.2,0.00,0.00,0.00,0.0
1784759340.2,0.00,0.00,0.00,0.0
1784759341.2,0.00,0.00,0.00,0.0
1784759342.2,0.00,0.00,0.00,0.0
1784759343.2,0.00,0.00,0.00,0.0
1784759344.2,0.00,0.00,0.00,0.0
1784759345.2,0.00,0.00,0.00,0.0
1784759346.2,0.00,0.00,0.00,0.0
1784759347.2,0.00,0.00,0.00,0.0
1784759348.2,0.00,0.00,0.00,0.0
1784759349.2,0.00,0.00,0.00,0.0
1784759350.2,0.00,0.00,0.00,0.0
1784759351.2,0.00,0.00,0.00,0.0
1784759352.2,0.00,0.00,0.00,0.0
1784759353.2,0.00,0.00,0.00,0.0
1784759354.2,0.00,0.00,0.00,0.0
1784759355.2,0.00,0.00,0.00,0.0
1784759356.2,0.00,0.00,0.00,0.0
1784759357.2,0.00,0.00,0.00,0.0
1784759358.2,0.00,0.00,0.00,0.0
1784759359.2,0.00,0.00,0.00,0.0
1784759360.2,0.00,0.00,0.00,0.0
1784759361.2,0.00,0.00,0.00,0.0
