t_sec,presence,proximity,gaze,sws
1784664851.6,1.00,0.00,0.00,40.0
1784664852.6,1.00,0.00,0.00,40.0
1784664853.6,1.00,0.00,0.00,40.0
1784664854.6,1.00,0.00,0.00,40.0
1784664855.6,1.00,0.00,0.00,40.0
1784664856.6,1.00,0.00,0.00,40.0
1784664857.6,1.00,0.00,0.00,40.0
1784664858.6,1.00,0.00,0.00,40.0
1784664859.6,1.00,0.00,0.00,40.0
1784664860.6,1.00,0.00,0.00,40.0
1784664861.6,1.00,0.00,0.00,40.0
1784664862.6,1.00,0.00,0.00,40.0
1784664863.6,1.00,0.00,0.00,40.0
1784664864.6,1.00,0.00,0.00,40.0
1784664865.6,1.00,0.00,0.00,40.0
1784664866.6,1.00,0.00,0.00,40.0
1784664867.6,1.00,0.00,0.00,40.0
1784664868.6,1.00,0.00,0.00,40.0
1784664869.6,1.00,0.00,0.00,40.0
1784664870.6,1.00,0.00,0.00,40.0
1784664871.6,1.00,0.00,0.00,40.0
1784664872.6,1.00,0.00,0.00,40.0
1784664873.6,1.00,0.00,0.00,40.0
1784664874.6,1.00,0.00,0.00,40.0
1784664875.6,1.00,0.00,0.00,40.0
1784664876.6,1.00,0.00,0.00,40.0
1784664877.6,1.00,0.00,0.00,40.0
1784664878.6,1.00,0.00,0.00,40.0
1784664879.6,1.00,0.00,0.00,40.0
1784664880.6,1.00,0.00,0.00,40.0
1784664881.6,1.00,0.00,0.00,40.0
1784664882.6,1.00,0.00,0.00,40.0
1784664883.6,1.00,0.00,0.00,40.0
1784664884.6,1.00,0.00,0.00,40.0
1784664885.6,1.00,0.00,0.00,40.0
1784664886.6,1.00,0.00,0.00,40.0
1784664887.6,1.00,0.00,0.00,40.0
1784664888.6,1.00,0.00,0.00,40.0
1784664889.6,1.00,0.00,0.00,40.0
1784664890.6,1.00,0.00,0.00,40.0
1784664891.6,1.00,0.00,0.00,40.0
1784664892.6,1.00,0.00,0.00,40.0
1784664893.6,1.00,0.00,0.00,40.0
1784664894.6,1.00,0.00,0.00,40.0
1784664895.6,1.00,0.00,0.00,40.0
1784664896.6,1.00,0.00,0.00,40.0
1784664897.6,1.00,0.00,0.00,40.0
1784664898.6,1.00,0.00,0.00,40.0
1784664899.6,1.00,0.00,0.00,40.0
1784664900.6,1.00,0.00,0.00,40.0
1784664901.6,1.00,0.00,0.00,40.0
1784664902.6,1.00,0.00,0.00,40.0
1784664903.6,1.00,0.00,0.00,40.0
1784664904.6,1.00,0.00,0.00,40.0
1784664905.6,1.00,0.00,0.00,40.0
1784664906.6,1.00,0.00,0.00,40.0
1784664907.6,1.00,0.00,0.00,40.0
1784664908.6,1.00,0.00,0.00,40.0
1784664909.6,1.00,0.00,0.00,40.0
1784664910.6,1.00,0.00,0.00,40.0
1784664911.6,1.00,0.00,0.00,40.0
1784664912.6,1.00,0.00,0.00,40.0
1784664913.6,1.00,0.00,0.00,40.0
1784664914.6,1.00,0.00,0.00,40.0
1784664915.6,1.00,0.00,0.00,40.0
1784664916.6,1.00,0.00,0.00,40.0
1784664917.6,1.00,0.00,0.00,40.0
1784664918.6,1.00,0.00,0.00,40.0
1784664919.6,1.00,0.00,0.00,40.0
1784664920.6,1.00,0.00,0.00,40.0
1784664921.6,1.00,0.00,0.00,40.0
1784664922.6,1.00,0.00,0.00,40.0
1784664923.6,1.00,0.00,0.00,40.0
1784664924.6,1.00,0.00,0.00,40.0
1784664925.6,1.00,0.00,0.00,40.0
1784664926.6,1.00,0.00,0.00,40.0
1784664927.6,1.00,0.00,0.00,40.0
1784664928.6,1.00,0.00,0.00,40.0
1784664929.6,1.00,0.00,0.00,40.0
1784664930.6,1.00,0.00,0.00,40.0
1784664931.6,1.00,0.00,0.00,40.0
1784664932.6,1.00,0.00,0.00,40.0
1784664933.6,1.00,0.00,0.00,40.0
1784664934.6,1.00,0.00,0.00,40.0
1784664935.6,1.00,0.00,0.00,40.0
1784664936.6,1.00,0.00,0.00,40.0
1784664937.6,1.00,0.00,0.00,40.0
1784664938.6,1.00,0.00,0.00,40.0
1784664939.6,1.00,0.00,0.00,40.0
1784664940.6,1.00,0.00,0.00,40.0
1784664941.6,1.00,0.00,0.00,40.0
1784664942.6,1.00,0.00,0.00,40.0
1784664943.6,1.00,0.00,0.00,40.0
1784664944.6,1.00,0.00,0.00,40.0
1784664945.6,1.00,0.00,0.00,40.0
1784664946.6,1.00,0.00,0.00,40.0
1784664947.6,1.00,0.00,0.00,40.0
1784664948.6,1.00,0.00,0.00,40.0
1784664949.6,1.00,0.00,0.00,40.0
1784664950.6,1.00,0.00,0.00,40.0
1784664951.6,1.00,0.00,0.00,40.0
1784664952.6,1.00,0.00,0.00,40.0
1784664953.6,1.00,0.00,0.00,40.0
1784664954.6,1.00,0.00,0.00,40.0
1784664955.6,1.00,0.00,0.00,40.0
1784664956.6,1.00,0.00,0.00,40.0
1784664957.6,1.00,0.00,0.00,40.0
1784664958.6,1.00,0.00,0.00,40.0
1784664959.6,1.00,0.00,0.00,40.0
1784664960.6,1.00,0.00,0.00,40.0
1784664961.6,1.00,0.00,0.00,40.0
1784664962.6,1.00,0.00,0.00,40.0
1784664963.6,1.00,0.00,0.00,40.0
1784664964.6,1.00,0.00,0.00,40.0
1784664965.6,1.00,0.00,0.00,40.0
1784664966.6,1.00,0.00,0.00,40.0
1784664967.6,1.00,0.00,0.00,40.0
1784664968.6,1.00,0.00,0.00,40.0
